IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,40078,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078951612,1701078951663
6,10.215.173.1,35778,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1916,649,13,10,1701078951668,1701079007234
17,10.215.173.1,40924,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,37247,5003,41,24,1701078985061,1701078994923
17,10.215.173.1,23978,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078985067,1701078985113
17,10.215.173.1,35155,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701079544774,1701079544822
17,10.215.173.1,50919,157.240.22.63,443,10334,Instagram,QUIC,Closed,i.instagram.com,12597,7276,16,16,1701079544779,1701079544935
6,10.215.173.1,46886,157.240.22.63,443,10334,Instagram,HTTPS,Closed,i.instagram.com,768,3999,7,6,1701079544794,1701079553506
6,10.215.173.1,46902,157.240.22.63,443,10334,Instagram,HTTPS,Closed,i.instagram.com,768,3999,7,6,1701079544807,1701079553506
6,10.215.173.1,46916,157.240.22.63,443,10334,Instagram,HTTPS,Closed,i.instagram.com,768,3999,7,6,1701079544812,1701079553506
6,10.215.173.1,53480,157.240.22.2,443,10334,Instagram,TLS,Closed,gateway.instagram.com,2477,1279,18,12,1701079548453,1701079553506
17,10.215.173.1,21876,10.215.173.2,53,10334,Instagram,DNS,Closed,gateway.instagram.com,67,115,1,1,1701079548463,1701079548501
6,10.215.173.1,53480,157.240.11.12,443,10334,Instagram,HTTPS,Active,edge-mqtt.facebook.com,5988,4309,21,13,1701079936567,1701079943438
17,10.215.173.1,51312,157.240.11.52,443,10334,Instagram,QUIC,Active,i.instagram.com,24640,28513,33,42,1701079936578,1701079941749
6,10.215.173.1,36860,157.240.22.2,443,10334,Instagram,TLS,Active,gateway.instagram.com,3768,1627,22,14,1701079936610,1701079936952
6,10.215.173.1,39296,157.240.22.19,443,10334,Instagram,HTTPS,Active,web.facebook.com,2455,3623,10,9,1701079936641,1701079937046
17,10.215.173.1,49832,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701079936647,1701079936685
17,10.215.173.1,15608,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701079936700,1701079936877
17,10.215.173.1,24455,10.215.173.2,53,10334,Instagram,DNS,Closed,gateway.instagram.com,67,115,1,1,1701079936718,1701079936877
17,10.215.173.1,28360,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701079936754,1701079936891
17,10.215.173.1,9882,10.215.173.2,53,10334,Instagram,DNS,Closed,web.facebook.com,62,121,1,1,1701079936853,1701079936913
17,10.215.173.1,52731,157.240.22.63,443,10334,Instagram,QUIC,Active,i.instagram.com,86224,7728963,669,6266,1701079936872,1701079940694
6,10.215.173.1,40466,157.240.22.175,5222,10334,Instagram,TCP,Active,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701079936887,1701079937204
6,10.215.173.1,45328,157.240.22.63,443,10334,Instagram,HTTPS,Active,scontent-sjc3-1.cdninstagram.com,766,616,6,5,1701079936903,1701079936982
6,10.215.173.1,36846,157.240.22.2,443,10334,Instagram,TLS,Active,gateway.instagram.com,6085,2631,19,18,1701079937083,1701079937583
17,10.215.173.1,56190,31.13.70.52,443,10334,Instagram,QUIC,Active,graph.instagram.com,21958,5394,31,26,1701079937167,1701079943037
17,10.215.173.1,46587,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701079937264,1701079937306
